14235	0	11
1493	1	246
2518	1	41
2710	1	55
1525	1	141
2123	0	3
9309	1	229
17600	1	34
123	1	41
23443	1	26
18308	1	194
20374	0	0
15679	1	56
2001	0	3
2749	1	37
4662	1	25
5992	0	3
7350	1	105
1893	0	8
7542	1	119
1819	1	46
13166	1	50
771	0	3
2623	1	41
11014	0	3
12044	1	45
12866	1	41
11815	1	81
20877	1	326
17744	1	241
19215	1	102
18553	0	0
3649	0	16
23757	0	3
20826	0	0
6097	0	3
22498	1	127
14083	1	379
19696	1	211
2058	0	11
7901	0	3
13510	1	55
16467	1	55
17836	1	229
7719	0	0
12923	0	3
754	0	3
18979	1	30
3654	0	11
24328	1	86
285	0	3
7671	0	8
2938	1	271
9924	1	64
13497	0	3
16323	0	3
7411	1	58
17245	0	4
5659	1	71
19667	1	51
16336	1	34
20340	0	0
15094	1	91
19593	0	16
11181	1	269
5584	1	32
12906	0	3
737	0	3
23223	0	11
22439	1	161
23162	1	34
10585	0	11
19517	1	326
268	0	3
21919	0	3
23250	1	58
24023	0	12
13480	0	3
6063	0	3
2147	1	61
2703	1	35
7168	0	11
9464	1	259
15004	1	133
23254	0	3
842	0	3
23646	1	252
373	0	3
23206	0	11
12889	0	3
4799	1	54
22202	0	12
10568	0	11
13551	1	252
10969	1	75
21239	1	122
14913	1	114
11116	1	41
22562	1	198
16138	1	41
11142	0	11
11737	1	181
2723	1	150
6269	1	69
356	0	3
4269	1	235
16977	1	249
9397	1	138
11473	0	12
11173	0	3
20706	1	161
4039	0	15
18542	0	11
11125	0	11
14538	1	26
17260	1	55
18073	0	11
18895	0	7
12303	1	23
24177	0	14
10418	1	86
21542	1	24
6511	1	162
1418	1	71
17264	0	0
2882	0	3
12195	1	39
10130	0	12
19129	1	23
21399	0	3
3922	0	10
2413	0	3
13818	1	86
20689	1	161
5861	1	41
20169	0	3
23339	1	95
3348	1	35
7461	1	46
16130	0	11
21973	0	3
9239	0	3
7313	0	3
17754	1	146
20134	1	23
7122	0	6
918	1	55
20822	1	269
20056	0	3
10225	1	166
2396	0	3
20152	0	3
24265	0	14
3572	1	102
6413	0	0
12365	1	37
19600	1	34
22843	0	0
5450	1	110
9296	0	11
9222	0	3
16648	0	10
21852	0	13
17679	1	56
20512	1	189
7992	0	3
14863	1	124
7105	0	6
4653	1	23
10350	1	110
23174	0	1
740	1	201
11540	0	0
22353	1	55
15531	0	0
21215	1	102
24248	0	14
1149	0	3
11392	0	3
16740	1	55
22657	0	9
2953	0	3
9350	1	102
212	1	110
9023	1	46
17436	0	9
22209	1	30
18218	0	3
8531	1	23
15327	0	2
558	0	3
7506	0	3
11184	1	66
3614	1	202
13662	1	35
2211	1	41
19312	1	161
3467	0	11
20718	0	3
8549	0	3
18792	0	3
1132	0	3
11375	0	3
4267	0	1
17214	1	235
8306	1	50
11475	0	8
8006	1	41
19016	1	322
20274	1	194
11006	0	8
20997	1	67
14284	0	11
15064	1	293
16123	1	37
14985	1	84
3111	0	20
2467	0	3
13354	0	20
13206	1	50
13054	0	11
5637	0	11
12723	1	34
11580	0	8
4154	0	1
11012	1	110
11032	1	24
11506	0	0
19897	0	8
2763	0	0
18775	0	3
13284	0	3
1115	0	3
7141	0	2
9206	1	29
9694	1	67
12463	0	11
4217	1	102
22580	0	15
19154	1	42
18358	1	241
14267	0	11
4524	1	198
3842	1	54
18880	0	3
5620	0	11
3255	0	2
7246	0	2
17489	0	2
22545	1	35
4137	0	1
16485	0	3
6798	1	23
6168	1	41
18411	0	3
15485	1	55
18758	0	3
4296	1	116
4416	0	8
13521	1	101
11190	1	41
15581	1	55
14726	1	114
6534	1	79
3381	1	23
17059	0	3
13286	1	60
3721	1	64
831	1	124
1983	1	93
917	0	10
16020	1	24
22073	1	70
3082	0	15
7825	0	8
11173	1	41
1499	0	0
19268	0	12
17745	1	168
17042	0	3
18264	0	13
12656	0	11
12135	1	74
982	0	8
1369	0	10
7095	0	0
8873	1	30
18377	0	3
16451	0	3
13156	0	3
7808	0	8
20425	0	6
13564	1	26
8433	1	334
19728	1	176
8682	1	242
3722	1	44
18951	0	3
17025	0	3
22603	1	23
19247	0	0
23925	0	11
17034	0	3
24386	0	2
6909	0	9
22861	1	66
4396	0	3
21644	1	78
16804	0	8
22647	0	0
21161	0	16
21704	1	24
6092	0	8
3344	0	12
905	1	41
22444	1	79
15526	1	43
15684	1	108
8987	0	0
19230	0	0
3933	1	105
8597	1	81
6892	0	9
4110	1	53
8297	1	72
11780	1	101
4379	0	3
12025	1	159
22135	0	3
22691	1	23
18713	0	8
9788	1	51
4371	0	13
20519	1	89
20323	1	70
1249	1	46
11458	1	97
17387	1	200
11131	1	41
4805	1	33
9767	1	87
6697	0	0
9975	0	3
6875	0	9
22096	0	11
15996	0	4
2402	1	43
15066	0	13
5284	0	4
3132	0	3
13301	1	41
19801	0	16
14564	1	114
16805	1	219
22488	0	8
657	1	143
22127	0	3
9958	0	3
9884	1	41
2541	0	3
2093	1	24
8593	1	45
1311	0	3
12770	1	161
17202	1	64
15063	1	75
6659	1	55
15284	0	3
23512	1	328
18680	1	58
18480	0	8
18966	1	179
24323	0	0
10727	1	183
23172	1	81
9941	0	3
2524	0	3
21180	0	12
4333	0	1
9472	0	3
3220	0	3
3255	1	40
6498	0	6
12995	1	110
17480	0	0
9424	0	11
11276	0	3
15450	0	10
15267	0	3
21680	0	4
14446	0	11
22428	1	38
14557	1	161
20289	0	3
5392	1	122
5907	0	6
11938	1	252
8534	1	79
18463	0	8
19359	0	12
13589	1	24
3613	1	88
21457	1	169
4316	0	1
20642	1	75
9638	1	56
9302	1	185
19772	0	11
20863	0	3
1399	1	60
3203	0	3
13446	0	3
22194	1	58
10665	1	108
17572	1	45
16255	0	6
22559	0	8
6112	0	11
9121	1	64
20272	0	3
4830	1	55
1286	0	3
11990	0	13
5890	0	6
15351	1	58
19342	0	12
13138	1	61
13016	0	4
15546	0	0
20190	1	51
14244	1	322
19924	0	2
4299	0	1
20846	0	3
19476	1	23
16082	1	271
5078	1	252
8208	0	3
8805	1	86
13725	0	0
2297	1	132
6254	1	126
11973	0	13
18228	1	168
7543	1	41
24164	0	5
5698	1	163
4282	0	1
18556	0	3
12086	0	3
20543	0	10
8265	0	11
23712	0	14
13126	0	10
18330	0	13
18360	1	41
18990	1	23
20459	1	202
13527	1	74
7939	0	16
20132	1	146
12657	1	86
19008	0	3
10265	0	3
16642	1	188
23307	1	176
10591	1	55
3009	1	31
20608	0	8
18539	0	3
1571	1	69
23223	1	322
17829	1	161
10109	1	43
15204	0	1
10283	0	10
3570	0	0
19709	1	261
3160	1	167
9580	1	127
353	0	4
909	1	24
10102	1	114
10596	0	4
19720	1	333
21086	1	200
23769	1	22
10696	0	9
8544	0	8
10248	0	3
17600	0	2
7507	1	110
1675	1	38
19078	1	23
20483	0	13
22844	1	64
20122	0	8
3553	0	0
8842	1	110
9831	0	16
336	0	4
6362	0	3
10353	0	3
22835	1	43
19886	1	161
20622	0	0
1849	1	35
6314	0	11
19986	1	166
14384	0	16
8901	1	25
8854	1	64
6936	0	3
17179	0	3
17105	1	41
5250	1	66
9762	0	3
20466	0	13
850	1	58
16175	0	4
9052	1	161
18654	1	80
9159	1	68
7928	0	18
12671	0	11
660	1	122
16662	0	11
6345	0	3
19797	0	9
6271	1	41
10336	0	3
24270	1	21
6237	0	8
17571	0	0
2934	1	126
24101	0	3
1715	0	0
11958	0	0
17162	0	3
17088	1	41
12689	1	37
4524	0	3
21146	1	101
18858	0	8
13550	0	15
1937	1	35
17736	0	3
6328	0	3
19780	0	9
10319	0	3
11650	1	58
6220	0	8
5098	0	3
10420	0	12
3638	1	241
16819	1	24
2777	0	11
2716	0	15
23616	1	110
7250	1	23
6880	1	203
17145	0	3
14190	1	269
14824	0	11
16676	0	3
4507	0	3
5063	1	23
9395	1	95
20950	0	15
13533	0	15
16002	1	23
6063	1	202
6203	0	8
21650	0	11
5203	1	60
5081	0	3
17250	0	3
5799	0	9
9113	1	93
20872	1	233
10103	0	3
22272	0	3
13697	1	182
23599	1	110
12442	1	227
17020	0	8
13625	0	3
14181	1	23
24289	1	38
6599	0	10
14807	0	11
17824	0	3
16091	1	105
8077	0	4
3816	1	23
2648	1	88
12555	1	217
1497	1	123
20363	1	25
24042	1	73
20377	1	41
18238	0	6
17233	0	3
5378	1	74
15307	0	3
22255	0	3
4595	0	3
3774	1	57
23917	1	284
7257	1	86
18408	1	71
13608	0	3
22955	1	45
23833	0	2
974	0	8
6208	1	39
3365	1	60
15412	0	3
10166	1	94
15338	1	41
21438	0	2
11908	1	235
7612	1	25
20990	1	23
4843	0	8
6695	0	0
2670	0	13
16747	1	228
16008	0	9
22312	0	11
6507	1	145
2354	1	132
24163	1	197
18472	1	372
7135	1	35
6539	0	13
8452	0	1
9166	1	86
15328	1	323
13591	0	3
3904	1	23
22834	1	55
13030	1	219
957	0	8
20465	1	41
15578	0	10
8865	0	0
8128	1	111
9994	1	138
15739	1	38
5989	1	122
6752	0	8
12808	1	35
14446	1	129
17737	1	144
15643	1	24
17857	1	82
9291	1	30
22113	0	8
22852	1	35
3127	0	8
4979	0	0
4349	0	18
8970	0	0
14461	0	0
2005	0	3
12248	0	3
20522	0	3
18309	0	6
13870	0	0
15228	1	102
2636	0	13
19183	0	15
19665	0	0
13868	1	318
3218	0	3
17152	1	21
2844	1	32
2214	0	4
8953	0	0
12231	0	3
21509	0	2
10058	0	8
23470	0	12
23857	0	14
2954	1	48
18292	0	6
14957	0	4
12997	1	44
22118	1	39
9373	1	132
1023	1	32
6493	0	11
12336	0	3
167	0	3
4132	1	44
8197	0	6
5019	0	8
21165	1	171
14140	0	3
12214	0	3
2383	1	166
10041	0	8
6977	1	101
18122	1	188
7552	1	132
1128	1	32
6524	0	3
22028	1	81
19753	0	0
17723	0	10
10921	1	325
12319	0	3
15428	0	15
20026	1	166
10024	0	8
5287	1	323
1485	0	3
2041	1	23
2816	1	58
11728	0	3
16122	1	159
20293	1	51
481	0	4
4147	1	86
7137	1	31
12424	0	3
23429	1	110
19845	1	45
22052	1	144
16476	1	37
8311	0	3
8612	1	62
13082	1	285
6694	0	1
10973	1	86
1877	0	0
15377	1	55
19250	0	3
19463	1	38
11833	0	3
9907	0	3
21315	0	3
21508	1	105
7868	0	19
1264	0	8
7794	0	11
15850	0	0
6711	1	202
260	0	9
1256	0	18
9490	0	16
2017	1	94
9042	1	37
20355	0	8
1582	1	43
18355	1	46
7064	0	3
17307	0	3
11816	0	3
9890	0	3
22629	1	58
4488	1	134
18543	1	75
16974	1	95
8782	1	60
9216	1	23
23102	0	3
5591	1	50
8760	0	8
243	0	9
1239	0	18
14008	1	55
10464	0	3
188	1	104
8848	1	89
17338	1	41
1011	1	161
517	0	0
17290	0	3
19964	1	37
11799	0	3
4265	0	1
6131	1	74
6578	0	3
11125	1	23
6473	1	207
18882	0	18
15181	1	170
18699	0	11
13453	1	102
11626	0	19
3109	0	20
17395	0	3
21386	0	3
13130	0	10
10456	0	3
31	0	0
4215	1	102
11583	1	49
15574	0	3
17460	0	1
12152	0	8
11584	1	110
16171	1	86
8053	0	13
20162	1	86
11609	0	19
3867	1	101
11027	1	86
605	0	0
12206	1	102
21155	1	189
21369	0	3
4789	1	102
9918	0	9
15179	1	68
9557	0	4
15835	0	20
14	0	0
1372	1	102
13575	1	51
19418	1	43
12584	1	64
14383	1	42
8740	0	3
8036	0	13
5062	0	16
855	1	110
1183	1	170
2775	0	11
23387	0	2
8618	0	3
6581	1	100
4327	1	40
15853	0	0
22457	0	11
2987	1	170
17962	1	256
22242	1	166
15289	1	93
10114	0	4
21179	0	0
21762	1	67
3267	0	13
8723	0	3
19536	1	58
20087	1	23
3802	0	12
11188	0	17
17140	0	8
9899	1	102
1166	1	170
12653	1	26
17836	0	8
22609	1	29
3454	0	11
15549	0	3
3380	0	3
13623	0	3
4128	1	37
7371	0	3
19540	0	3
22154	1	64
8849	1	24
14319	0	3
10058	1	22
7458	1	23
15319	0	8
10919	0	0
21495	1	307
4854	1	204
19158	1	53
3485	0	3
13728	0	3
6106	1	23
12724	1	50
21323	1	58
9572	1	247
3437	0	11
11733	1	63
3363	0	3
19523	0	3
7354	0	3
22767	1	46
23212	1	108
17932	1	223
22063	1	56
14302	0	3
1846	0	6
7441	1	23
13980	1	194
11385	0	16
17411	0	15
12133	1	50
6805	1	143
14046	1	38
11907	0	3
15302	0	8
16106	0	3
7	1	26
9647	1	91
12007	0	8
15998	0	8
7759	0	12
21614	1	174
13711	0	3
1034	1	78
2098	1	23
16880	0	7
17441	1	228
7652	1	105
8009	1	125
12707	1	50
7305	1	135
23680	1	37
22824	0	8
16498	0	0
399	1	23
18502	0	4
19498	0	13
12820	1	40
15207	0	4
16029	0	0
5724	1	198
17031	1	143
13816	0	3
1647	0	3
803	1	207
11816	1	41
11890	0	3
392	1	94
17212	1	58
19865	1	101
3938	1	235
19676	1	196
22707	0	3
23263	1	23
14609	1	300
21598	0	10
11073	0	2
10663	1	169
12016	1	24
9321	0	15
6264	1	222
21363	1	194
13578	1	75
22190	0	11
13799	0	3
1630	0	3
23281	0	3
23816	0	2
16969	0	11
16572	1	190
9534	0	10
8530	0	11
13014	1	122
15991	1	55
13391	1	56
12447	0	3
17288	1	134
21112	1	235
11056	0	2
23287	1	86
4626	0	4
1735	0	3
19890	0	0
7721	0	0
13782	0	3
17956	0	10
23799	0	2
24347	1	211
22795	0	3
23378	1	70
7204	0	8
2209	1	55
15661	0	15
6980	1	291
18756	0	11
17247	0	4
7389	1	120
5613	0	3
19170	1	87
1514	0	8
392	0	3
23782	0	2
18536	1	93
6861	1	29
19444	1	78
23591	1	38
11702	1	114
22778	0	3
20748	0	13
2601	1	237
20038	1	171
17379	1	51
2714	1	42
11172	1	110
23352	0	3
375	0	3
10618	0	3
19958	1	86
9688	0	12
14935	0	9
193	0	0
22992	1	48
14635	0	0
23392	1	62
10570	0	11
15036	1	64
2223	1	47
16292	1	23
21349	1	105
24048	0	14
13523	0	6
20731	0	13
9097	0	12
2771	0	4
22128	1	86
13185	1	100
358	0	3
10601	0	3
11884	0	9
16998	1	102
15814	0	13
16068	1	111
21272	1	114
11160	1	132
17694	1	102
21496	1	23
1954	0	3
21853	1	43
13388	0	0
11175	0	3
5867	0	10
3758	0	3
15359	1	105
7002	1	46
10993	0	0
8780	0	3
6445	1	22
7415	1	45
5229	1	95
6559	0	16
17893	0	8
15680	0	11
11280	0	3
8263	0	11
1937	0	3
3589	1	216
8363	0	16
4968	0	11
2534	1	86
11024	1	38
2859	0	4
8885	0	3
23614	0	0
274	1	128
21401	0	3
3924	0	10
4746	0	6
2307	1	35
22577	1	102
8837	0	11
3375	1	150
3433	0	4
14311	1	233
6736	1	168
15637	1	41
15711	0	3
23097	0	8
2043	1	91
17515	0	3
1963	1	204
20802	0	13
17407	0	8
1920	0	3
7124	0	6
24200	1	334
4951	0	11
19111	0	3
19211	0	8
4203	1	23
8820	0	11
7443	1	72
9442	0	3
19685	0	3
11508	1	91
16650	0	10
5838	0	5
15020	1	23
7047	0	3
4083	1	101
1799	0	13
3008	0	11
3591	1	78
9034	0	10
19790	1	228
23146	1	26
15316	1	212
13947	0	11
15799	0	3
14989	1	156
19790	0	3
17864	0	3
18420	1	23
12290	1	34
23111	0	0
17890	1	46
2711	1	168
5821	0	5
7030	0	3
8099	1	195
16456	1	254
15683	1	75
10769	1	43
18525	1	23
8062	1	110
20114	1	300
24355	0	14
5173	1	22
3247	1	22
16410	1	118
15782	0	3
7604	0	3
19178	1	58
10532	1	146
22882	0	15
9750	1	125
8079	1	86
14043	0	1
13339	0	11
14430	0	3
1587	0	4
11008	0	8
7013	0	3
992	1	59
5613	1	41
13113	0	10
7165	1	24
15465	1	219
10818	0	15
3490	1	146
19756	0	3
7022	0	3
1979	0	1
7480	1	96
13144	0	2
18719	1	105
5461	1	26
6031	1	35
21635	0	15
14026	0	1
22289	1	127
7596	0	3
179	0	3
9506	1	74
12544	1	41
23961	0	2
4196	0	0
10801	0	15
17383	1	34
22916	1	350
23652	1	235
15823	1	61
1784	0	3
8662	1	26
5775	0	3
20009	1	30
21738	1	159
23831	0	12
10201	1	54
14009	0	1
3559	1	89
1441	1	249
18984	1	86
7471	0	8
7397	0	0
7691	1	157
16182	1	170
2849	1	22
919	0	10
4294	1	71
14114	0	1
7971	0	0
5758	0	3
5684	1	41
10780	0	3
17940	1	34
7454	0	8
8812	1	110
7380	0	0
7114	1	24
10549	0	4
12658	0	11
13989	1	66
15243	1	169
17497	1	229
21897	0	12
23749	1	50
14281	1	85
24110	0	9
4504	1	122
3937	0	3
4525	1	271
18379	0	3
18791	1	166
15102	0	4
20485	1	93
5741	0	3
16791	1	332
4737	0	4
10763	0	3
3420	0	11
22208	1	145
51	0	3
7437	0	8
5224	0	11
1829	0	6
6883	1	126
12493	1	41
13563	0	12
4924	0	2
16959	1	67
9390	1	55
21580	0	3
3417	1	279
4476	1	23
20363	0	15
20106	0	0
5724	0	3
7129	1	66
22454	0	12
4469	1	94
12898	1	50
21063	0	11
503	0	3
10746	0	3
4494	0	3
17994	1	58
21163	0	16
13746	0	16
2982	1	79
16541	0	3
1812	0	6
7970	1	130
23781	1	247
19616	1	55
21563	0	3
12068	1	37
14220	0	11
14769	1	72
16800	1	123
10851	0	3
20277	1	254
534	1	41
4273	1	35
18981	0	11
21046	0	11
25	1	39
10729	0	3
22851	1	88
14734	0	19
3017	1	241
4008	0	3
21199	0	3
9030	0	3
6699	0	0
24028	1	23
22073	0	12
21794	1	24
23766	1	133
6469	0	5
2562	1	108
6034	1	38
24131	1	110
8606	1	312
9062	1	102
10939	0	3
21182	0	3
9569	1	23
7435	1	235
5509	1	235
998	1	123
12752	1	43
8206	1	130
10891	0	11
21729	1	181
13083	1	269
22225	0	3
23748	1	72
14630	0	5
10154	1	122
21756	0	3
10143	1	23
20386	1	23
22785	1	193
6907	1	144
23091	1	228
6192	1	55
12891	0	3
22823	1	114
21165	0	3
15022	0	2
7596	1	41
2179	0	3
7413	1	34
2907	1	123
19233	1	151
13357	1	35
15509	0	9
2218	0	4
3040	0	0
827	0	3
4859	1	93
13309	1	43
14605	0	15
4047	1	165
12029	1	146
2162	1	228
16337	1	107
17848	1	27
6467	1	74
20897	1	93
14618	0	0
15188	1	55
10	1	29
2162	0	3
2088	1	41
6723	0	12
20657	1	30
21987	0	8
1667	1	63
4253	0	0
20816	1	156
19470	1	24
15492	0	9
9349	0	8
484	1	24
10497	1	56
14624	1	102
17142	1	130
810	0	3
4842	1	93
7984	1	50
17444	1	204
15219	1	47
10858	1	246
5869	1	145
19149	1	51
22318	0	9
2614	0	3
3256	1	134
20166	0	8
8758	0	8
11701	1	38
9199	1	131
2145	0	3
13965	1	166
15402	1	78
7167	0	3
10958	1	224
11158	0	3
23640	1	43
15475	0	9
1015	0	8
9332	0	8
4024	0	15
11258	0	8
15175	0	0
16880	1	72
16506	1	55
793	0	3
8041	0	12
3824	0	11
20197	0	0
24188	0	0
2537	0	0
7741	0	3
15649	1	22
13838	1	93
10667	0	8
20484	1	228
19788	0	3
7524	0	20
1648	1	129
18558	0	3
23310	0	3
17191	1	132
21484	0	8
23170	1	170
19222	1	183
16089	1	41
21623	1	209
4408	1	79
14631	1	165
14154	0	1
20180	0	0
3807	0	11
20254	0	8
23649	0	13
17814	1	185
7440	1	340
8280	1	23
784	1	167
9055	1	58
18428	0	13
21102	1	47
22507	1	64
8646	0	4
2429	1	41
16737	0	3
21510	1	24
19845	0	11
9782	1	101
7107	0	6
20693	0	4
508	1	63
14742	1	63
8298	0	3
9340	1	148
13961	1	130
23863	0	12
18072	0	3
10417	1	78
12777	1	41
22390	1	59
5434	0	3
16138	0	13
2727	1	116
13925	0	16
21941	0	3
247	0	9
6755	1	212
20155	0	10
16720	0	3
20202	1	381
3052	1	91
17909	1	114
3574	1	78
5112	1	45
13320	0	0
7190	0	11
17194	1	25
19080	1	23
13229	1	41
18055	0	3
23224	1	194
15951	1	51
23151	0	11
17345	1	161
17607	1	24
5417	0	3
23912	1	87
7582	0	8
18629	0	3
691	0	0
5369	0	11
3305	1	61
13975	1	122
21375	1	143
5483	1	78
5991	0	3
21839	1	70
1930	1	211
11508	0	0
18038	0	3
15817	1	241
8710	1	300
24056	0	12
22083	1	97
20096	1	101
18286	1	24
10496	0	11
6904	1	219
433	1	158
4726	1	23
8017	1	38
14969	1	23
674	0	0
12483	0	18
21200	1	78
1837	1	144
24190	1	23
16217	0	3
12109	1	47
18725	1	218
11960	0	0
1697	1	56
8747	1	190
7574	0	8
11552	1	23
12848	1	41
4135	1	23
364	1	145
2279	1	46
1060	1	145
16687	0	13
16539	1	43
9196	1	51
16505	0	10
18391	0	8
6222	0	8
4709	1	23
12065	0	0
22266	1	286
14679	1	61
12283	0	11
11596	0	0
9670	0	0
15566	1	261
16200	0	3
16096	0	13
18708	1	218
20596	1	72
23222	0	11
4449	0	0
12905	0	3
23704	1	23
7557	0	8
24030	0	2
23992	1	255
21878	0	1
6253	0	0
16488	0	10
6205	0	8
2810	0	3
6740	0	7
18266	0	13
15450	1	108
8797	1	44
6898	1	91
4177	1	123
23205	0	11
16480	1	77
13627	0	3
22201	0	12
13664	1	145
19275	1	64
8375	1	35
23533	1	128
11754	1	74
14380	0	13
5232	1	47
8611	1	86
22497	1	55
4719	0	3
2793	0	3
6837	1	253
3180	1	32
17053	0	0
2324	0	3
7558	1	34
954	1	23
18384	1	55
1546	1	51
1246	1	42
14445	0	11
9764	1	102
4128	0	3
13610	0	3
21152	1	169
6293	0	8
3454	1	23
23737	1	102
13312	1	99
3898	0	8
21271	0	11
20073	1	131
14945	0	3
20861	1	178
21295	1	141
20995	1	132
9724	0	3
3335	1	132
2307	0	3
18367	1	55
14389	1	29
12156	1	118
24176	0	14
2259	0	11
4111	0	3
17263	0	0
6773	1	86
19837	0	13
2881	0	3
3437	1	23
9059	1	41
20659	1	55
6873	1	91
12872	1	43
21615	0	16
2412	0	3
9085	0	11
17408	1	110
20569	1	303
7941	1	206
10676	1	190
3542	1	202
2290	0	3
9525	1	46
19734	1	97
1060	0	3
4351	0	18
5467	1	171
11303	0	3
9646	1	26
2839	1	94
15320	0	0
9190	0	11
19133	0	2
130	1	69
20055	0	3
2416	1	24
19085	0	10
19786	1	83
15894	0	0
13681	0	3
2273	0	3
13732	1	161
2969	0	3
1043	0	3
7625	1	22
5376	1	163
6706	1	130
9367	1	163
10478	1	69
13464	0	20
18160	1	41
1458	1	140
8486	0	0
20038	0	3
21396	1	105
5269	0	4
12416	1	23
22659	1	23
21816	0	6
7495	1	32
11025	1	22
19068	0	10
23765	1	284
22800	1	91
12822	1	63
24355	1	28
20538	1	41
13195	0	3
13004	1	39
2626	0	8
16317	1	46
11517	1	24
10379	1	71
17246	1	359
20021	0	3
1035	0	3
15874	0	16
7870	1	235
13361	0	10
14283	0	11
1427	0	0
23478	0	14
1464	1	142
3431	0	4
13279	1	58
2201	0	4
1572	1	110
23007	1	158
6114	0	11
18774	0	3
16174	0	4
7140	0	2
17117	1	26
12462	0	11
7749	1	245
15631	0	15
10909	1	24
6692	1	23
16092	0	6
13344	0	10
11835	0	3
19296	1	47
15718	1	35
5523	0	11
11579	1	38
13603	1	130
9440	0	3
16600	1	34
9540	0	8
13457	0	0
15154	1	82
16632	1	255
8984	1	34
9492	0	16
20357	0	8
920	1	55
14364	1	307
11818	0	3
1767	0	17
15958	0	4
4284	0	1
1398	1	247
5506	0	11
6668	1	94
7195	1	339
10419	0	12
102	0	4
924	0	0
22309	1	24
16442	1	94
19853	1	47
4013	1	144
19092	1	28
2728	0	0
9997	0	3
12807	1	83
7824	0	8
16060	1	144
5002	1	50
1498	0	0
11741	0	0
17993	1	46
903	1	55
7602	0	3
20018	1	199
2489	1	44
2707	1	55
19958	0	1
12615	0	9
7803	1	63
10102	0	3
20345	0	3
15050	1	41
12193	0	0
11906	0	3
9980	0	3
1917	1	101
7807	0	8
11912	1	254
11230	1	110
5594	0	11
2846	0	15
3668	0	11
4759	0	3
6611	1	41
6685	0	3
9511	0	3
7775	1	170
5681	0	4
11303	1	68
14813	1	144
16672	1	38
11003	1	59
2994	1	31
3480	1	156
1373	1	62
8831	1	125
19908	1	102
17502	0	3
1408	1	227
10085	0	3
10491	1	268
6677	1	43
10681	0	9
18142	1	53
23237	0	11
2469	0	3
5577	0	11
16803	0	8
18507	0	3
8820	1	23
3343	0	12
13286	0	3
7769	1	63
4994	1	194
8038	0	13
21233	0	4
19601	1	161
2465	1	240
9782	0	10
15090	0	3
1752	1	64
2452	0	3
3035	1	70
4378	0	3
23220	0	11
20885	0	3
4439	1	56
4886	1	31
1717	0	0
8247	0	3
3326	0	12
24127	1	318
20399	0	6
13825	1	23
7695	1	34
3521	0	0
2578	1	24
11156	0	11
19364	0	12
7913	0	18
297	1	91
926	1	221
20917	1	45
15621	1	33
17508	1	35
1761	1	23
4106	1	99
12492	1	61
4657	0	0
20595	1	41
8331	1	58
316	1	132
3024	1	126
17913	1	44
23709	1	75
20974	0	7
12735	0	11
5275	1	44
13253	0	13
18487	1	44
15418	0	18
9673	1	145
10496	1	23
1197	0	3
22470	1	65
4101	1	227
17549	1	74
4851	1	128
17235	0	3
12192	1	28
18457	0	13
21324	1	122
9423	0	11
10205	0	5
9679	1	22
4523	1	41
2184	1	227
16031	0	0
22909	1	23
5906	0	6
9945	1	55
14566	1	37
5880	1	66
3393	0	0
13636	0	0
1180	0	3
1372	0	17
11423	0	3
9897	1	63
2984	0	3
11075	0	2
12297	0	12
16254	0	6
14622	1	163
16508	1	161
17619	1	67
16134	1	144
5523	1	25
4606	1	46
20600	1	170
10002	1	63
9880	0	6
3676	0	9
21858	1	42
5515	1	35
15545	0	0
15397	0	3
6376	0	13
5006	1	33
2085	0	4
22077	1	114
12102	0	3
10176	0	3
15423	0	0
9438	1	110
11058	0	2
19711	1	74
22223	0	3
17193	0	13
13724	0	0
13203	1	63
9585	0	3
17561	1	132
8949	1	169
9685	0	8
7764	1	255
10315	1	36
1512	1	255
22797	0	3
20803	1	94
1146	0	3
2262	1	156
5137	0	3
17306	0	3
19412	1	93
16302	0	4
12085	0	3
10159	0	3
2108	1	261
15194	0	15
19185	0	15
3	1	23
12645	1	193
4288	1	134
7938	0	16
15846	1	35
18690	1	75
5651	0	11
10733	0	3
11494	0	3
13479	1	143
10264	0	3
15037	1	24
14764	0	16
12041	1	181
12330	1	91
18907	1	55
22780	0	3
1021	0	8
18394	0	11
4798	1	194
21492	1	341
21822	1	314
5856	1	241
15794	1	31
19168	0	15
9967	1	160
10229	1	23
2926	1	63
18894	0	3
326	1	64
7473	1	37
7260	0	2
18231	1	122
21494	0	2
16573	0	11
22416	0	3
10247	0	3
13464	1	56
4599	1	26
7373	1	217
17347	0	15
22294	0	3
12607	1	23
23544	1	110
11869	0	0
23800	1	75
917	1	219
1013	0	8
8426	0	3
7243	0	2
17486	0	2
9575	1	112
6313	0	11
18395	1	37
22399	0	3
23138	1	30
9736	1	94
14744	1	78
11830	0	8
483	0	4
18072	1	151
22271	1	151
8313	0	3
9639	0	3
16661	0	11
4312	1	146
16382	1	23
12139	1	228
20352	1	238
2680	1	78
15852	0	0
2861	0	4
3683	0	0
11618	1	66
9005	0	9
1470	0	3
11318	0	11
21378	0	4
17161	0	3
16640	1	66
2392	0	4
4302	1	75
5079	1	23
22678	0	0
23510	1	110
2866	1	26
8296	0	3
7671	1	268
18857	0	8
18817	0	6
3266	0	13
13509	0	13
4475	0	11
7066	0	3
12799	1	171
6814	1	235
19679	1	61
8544	1	24
20470	1	44
12305	0	10
13236	1	51
22248	0	1
21135	0	3
8401	0	3
12568	1	300
15711	1	261
9393	0	18
19218	0	3
7049	0	3
19774	1	23
20549	1	58
